SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.258,-3.289.279,"-68,87258-32,89279",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.181,-3.289.181,"-68,87181-32,89181",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.312,-3.289.188,"-68,87312-32,89188",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.408,-3.289.393,"-68,86408-32,89393",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.358,-3.289.115,"-68,87358-32,89115",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.323,-3.289.166,"-68,87323-32,89166",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.323,-3.289.168,"-68,87323-32,89168",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.165,-3.289.128,"-68,87165-32,89128",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.404,-3.289.158,"-68,86404-32,89158",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.162,-3.289.104,"-68,87162-32,89104",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.337,-3.289.145,"-68,87337-32,89145",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.734,-3.289.404,"-68,86734-32,89404",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.508,-3.289.971,"-68,86508-32,89971",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.509,-3.289.973,"-68,86509-32,89973",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.045,-32899,"-68,87045-32,899",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.572,-3.289.907,"-68,86572-32,89907",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.195,-3.289.397,"-68,87195-32,89397",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-688.865,-3.286.586,"-68,8865-32,86586",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.737,-3.286.863,"-68,88737-32,86863",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-688.872,-3.286.805,"-68,8872-32,86805",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.721,-3.286.808,"-68,88721-32,86808",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.737,-3.286.867,"-68,88737-32,86867",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.738,-3.286.867,"-68,88738-32,86867",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.403,-3.286.869,"-68,88403-32,86869",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.683,-3.286.676,"-68,88683-32,86676",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.272,-3.289.416,"-68,86272-32,89416",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.253,-3.289.315,"-68,86253-32,89315",,0
,Especial Parque Gral. San Marti­n,Especial,19,,,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.613,-3.290.145,"-68,86613-32,90145",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.888.235,-3.288.089,"-68,88235-32,88089",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.888.114,-3.287.881,"-68,88114-32,87881",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-688.788,-3.288.333,"-68,8788-32,88333",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.359,-3.288.151,"-68,87359-32,88151",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.367,-3.288.168,"-68,87367-32,88168",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.888.129,-3.287.931,"-68,88129-32,87931",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.562,-3.287.858,"-68,87562-32,87858",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.336,-3.286.747,"-68,88336-32,86747",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.292,-328.702,"-68,88292-32,8702",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.536,-3.287.037,"-68,88536-32,87037",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.536,-3.287.041,"-68,88536-32,87041",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.791,-328.705,"-68,88791-32,8705",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.774,-3.286.991,"-68,88774-32,86991",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.773,-3.286.988,"-68,88773-32,86988",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.792,-3.287.053,"-68,88792-32,87053",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.372,-3.287.074,"-68,88372-32,87074",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.756,-328.693,"-68,88756-32,8693",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.755,-328.693,"-68,88755-32,8693",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.393,-3.286.933,"-68,88393-32,86933",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.755,-3.286.927,"-68,88755-32,86927",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.426,-3.286.729,"-68,88426-32,86729",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.702,-3.286.742,"-68,88702-32,86742",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.367,-328.655,"-68,88367-32,8655",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.587,-3.287.225,"-68,88587-32,87225",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.588,-3.287.224,"-68,88588-32,87224",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.587,-3.287.221,"-68,88587-32,87221",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.604,-3.287.282,"-68,88604-32,87282",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.605,-3.287.285,"-68,88605-32,87285",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.843,-3.287.236,"-68,88843-32,87236",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.844,-3.287.236,"-68,88844-32,87236",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.356,-3.287.269,"-68,88356-32,87269",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.352,-3.287.336,"-68,88352-32,87336",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-688.826,-3.287.333,"-68,8826-32,87333",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.367,-3.287.137,"-68,88367-32,87137",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-688.857,-3.287.159,"-68,8857-32,87159",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.827,-3.287.176,"-68,88827-32,87176",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.826,-3.287.173,"-68,88826-32,87173",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.809,-3.287.113,"-68,88809-32,87113",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.553,-3.287.102,"-68,88553-32,87102",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.553,-3.287.099,"-68,88553-32,87099",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.808,-328.711,"-68,88808-32,8711",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.285,-3.287.068,"-68,88285-32,87068",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-6.887.035,-3.287.366,"-68,87035-32,87366",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-6.887.086,-3.287.431,"-68,87086-32,87431",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-6.887.092,-3.287.402,"-68,87092-32,87402",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-6.887.082,-3.287.454,"-68,87082-32,87454",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-6.887.094,-3.287.385,"-68,87094-32,87385",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.258,-3.287.352,"-68,88258-32,87352",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.256,-3.287.379,"-68,88256-32,87379",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.108,-3.286.959,"-68,86108-32,86959",,0
7ma Seccion Residencial Parque,Especial Ejercito,Especial,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.229,-3.287.211,"-68,86229-32,87211",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,54117,6,Residencial Norte,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.885.837,-3.287.109,"-68,85837-32,87109",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,54117,6,Residencial Norte,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.885.844,-3.287.154,"-68,85844-32,87154",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.283,-3.286.593,"-68,86283-32,86593",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.028,-3.287.204,"-68,86028-32,87204",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.009,-3.287.092,"-68,86009-32,87092",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.306,-3.287.206,"-68,86306-32,87206",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.885.927,-3.287.081,"-68,85927-32,87081",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.066,-32872,"-68,86066-32,872",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.145,-3.287.196,"-68,86145-32,87196",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-688.622,-3.287.188,"-68,8622-32,87188",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.048,-3.287.088,"-68,86048-32,87088",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.166,-3.287.074,"-68,86166-32,87074",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.124,-3.287.052,"-68,86124-32,87052",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.044,-3.287.067,"-68,86044-32,87067",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-688.701,-3.287.487,"-68,8701-32,87487",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.285,-3.286.605,"-68,86285-32,86605",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.396,-3.286.654,"-68,86396-32,86654",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.166,-3.286.687,"-68,86166-32,86687",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.151,-3.286.635,"-68,86151-32,86635",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.463,-3.286.644,"-68,86463-32,86644",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.115,-3.286.752,"-68,86115-32,86752",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.182,-3.286.743,"-68,86182-32,86743",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-688.643,-3.286.707,"-68,8643-32,86707",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-688.635,-3.286.719,"-68,8635-32,86719",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.315,-3.286.724,"-68,86315-32,86724",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.475,-3.286.701,"-68,86475-32,86701",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-6.888.165,-3.287.454,"-68,88165-32,87454",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-6.888.022,-3.287.276,"-68,88022-32,87276",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-6.888.199,-3.287.092,"-68,88199-32,87092",,0
